,Threshold,Homogenity,Completeness,vScore,Shilloutte,Mutual info score,Adjusted mutual info score
0,0.1,0.9999999999999998,0.34442521490501476,0.5123754167751887,0.3133969404157057,2.564020412992384,0.02364468208854857
1,0.30000000000000004,0.9899819027294859,0.40945225773479077,0.5793060318817612,0.3133969404157057,2.538333807091443,0.19447735411867947
2,0.5000000000000001,0.9773356897651193,0.49291959390158513,0.65532552973128,0.3133969404157057,2.505908658903758,0.3560177340053199
3,0.7000000000000001,0.9737338927587139,0.5611990937149485,0.7120292324828419,0.3133969404157057,2.49667357785588,0.4638979633950819
4,0.9000000000000001,0.9684713805654942,0.6587668677520432,0.7841468310399863,0.3133969404157057,2.4831803891688433,0.5935431668514084
5,1.1000000000000003,0.9658341418414131,0.7557254607892948,0.847958387004167,0.3133969404157057,2.4764184552463653,0.7125574979548297
6,1.3000000000000003,0.9624024390385996,0.7827664558457114,0.8633391856934882,0.3133969404157057,2.467619499208628,0.7475548515619808
7,1.5000000000000004,0.9492401613763389,0.7844578283937113,0.8590179835371954,0.3133969404157057,2.433871150601118,0.7503594548124348
8,1.7000000000000004,0.9484380162429297,0.7906684175368696,0.8623968848240777,0.3133969404157057,2.4318144341048744,0.758313465993575
9,1.9000000000000004,0.9416413871245597,0.7918664044799656,0.8602836204637753,0.3133969404157057,2.414387738305835,0.7604316285664301
10,2.1000000000000005,0.9416413871245598,0.7961650698595054,0.862814127257557,0.3133969404157057,2.4143877383058356,0.7657770289598501
11,2.3000000000000007,0.9359643298289155,0.7913659923023997,0.8576128504718062,0.3133969404157057,2.3998316475140764,0.7602692474074226
12,2.5000000000000004,0.9244773149257229,0.8001134351113486,0.8578113040578884,0.3133969404157057,2.370378706817943,0.7717610531199581
13,2.7000000000000006,0.9244773149257232,0.8012203342145658,0.8584470444258653,0.3133969404157057,2.3703787068179434,0.7731401681208061
14,2.900000000000001,0.9244773149257232,0.8014789920882449,0.8585954853712517,0.3133969404157057,2.3703787068179434,0.7734848081374435
15,3.1000000000000005,0.9244773149257232,0.8021974120767545,0.8590075454970364,0.3133969404157057,2.3703787068179434,0.7743863412729637
16,3.3000000000000007,0.9204561739624059,0.8026786781593277,0.857542338151884,0.3133969404157057,2.360068419304478,0.7752656774020078
17,3.500000000000001,0.9147791166667616,0.8016969499210199,0.8545130828897373,0.3133969404157057,2.3455123285127186,0.7744826071106116
18,3.7000000000000006,0.9147791166667616,0.8016969499210199,0.8545130828897373,0.3133969404157057,2.3455123285127186,0.7744826071106116
